date,usdprice,inflation_rate,moving_average
2020-01-15,4.238270130522088,,4.238270130522088
2020-02-15,4.111731136363636,-0.02985628340373503,4.1750006334428615
2020-03-15,3.8245916666666666,-0.06983420369039783,4.058197644517463
2020-04-15,3.794123728813559,-0.007966324384025558,3.910148843947954
2020-05-15,3.976578947368421,0.04808889524852589,3.865098114282882
2020-06-15,3.9927729127134723,0.004072335934828697,3.9211585296318177
2020-07-15,4.078965625,0.02158718118230074,4.016105828360631
2020-08-15,4.243148653846154,0.040251143044666815,4.104962397186543
2020-09-15,4.240814,-0.0005502173118627773,4.187642759615385
2020-10-15,4.229129411764706,-0.0027552701522146616,4.23769735520362
2020-11-15,3.9723916666666663,-0.06070699666551704,4.147445026143791
2020-12-15,4.265347788697788,0.07374804566462823,4.15562295570972
2021-01-15,4.124994673123487,-0.03290543292769832,4.120911376162647
2021-02-15,4.41277159090909,0.0697641913723237,4.267704684243455
2021-03-15,4.455918181818182,0.009777662410168864,4.33122814861692
2021-04-15,4.2718750000000005,-0.0413030882319938,4.380188257575758
2021-05-15,4.466845238095239,0.04564043613056046,4.398212806637807
2021-06-15,4.617076470588236,0.03363251343739382,4.451932236227825
2021-07-15,4.55819375,-0.012753247853556582,4.547371819561158
2021-08-15,4.409680722891566,-0.032581552091425214,4.528316981159934
2021-09-15,4.568567441860465,0.03603134307299971,4.512147304917344
2021-10-15,4.64885625,0.01757417596681865,4.542368138250677
2021-11-15,4.51641052631579,-0.028489958940806193,4.577944739392085
2021-12-15,4.582937142857142,0.014729975531170503,4.58273463972431
2022-01-15,4.31395,-0.058693177425830356,4.471099223057644
2022-02-15,4.772679999999999,0.10633642021812939,4.556522380952381
2022-03-15,4.477367073170732,-0.06187570229499306,4.521332357723577
2022-04-15,4.846885372652583,0.08253026688298082,4.698977481941104
2022-05-15,4.613677272727273,-0.048115043372210176,4.645976572850196
2022-06-15,4.736189189189189,0.026554071561554204,4.732250611523015
2022-07-15,4.802677528089888,0.014038362118739878,4.71751466333545
2022-08-15,4.94985,0.030643837952752273,4.829572239093026
2022-09-15,4.4156925000000005,-0.1079138761780658,4.722740009363296
2022-10-15,4.233546153846154,-0.04124978044867178,4.533029551282051
2022-11-15,5.089694696969697,0.2022296467337994,4.57964445027195
2022-12-15,5.24534243119266,0.030580956911940627,4.85619442733617
2023-01-15,4.580307375478927,-0.1267858227441827,4.971781501213761
2023-02-15,4.907938636363636,0.07153040921199105,4.911196147678408
2023-03-15,4.9810083333333335,0.014888062460340024,4.823084781725299
2023-04-15,4.619528365384616,-0.07257164488757484,4.836158445027195
2023-05-15,4.482268421052631,-0.029712977922272454,4.69426837325686
2023-06-15,4.7588354700854705,0.06170247362559533,4.620210752174239
2023-07-15,4.787244,0.005969639020535267,4.676115963712701
2023-08-15,4.900923529411765,0.02374634119584562,4.8156676664990785
2023-09-15,4.965506666666666,0.013177748411563828,4.884558065359477
2023-10-15,4.779562305922944,-0.03744720795401657,4.881997500667125
2023-11-15,5.1489142589118195,0.07727735916972267,4.964661077167143
2023-12-15,4.988,-0.03125207583973777,4.972158854944921
2024-01-15,5.079989230769231,0.018442107211152914,5.072301163227017
2024-02-15,4.813428571428572,-0.05247268197462207,4.960472600732601
2024-03-15,5.091874358974359,0.057847703235606174,4.995097387057387
2024-04-15,5.065922222222222,-0.0050967747675071395,4.990408384208385
2024-05-15,5.10635,0.007980339216507648,5.08804886039886
2024-06-15,4.901517441860465,-0.04011330170073246,5.024596554694229
2024-07-15,4.839991387559809,-0.012552450344296417,4.9492862764734245
2024-08-15,5.067335876347135,0.04697208539909159,4.936281568589137
2024-09-15,5.1557916666666666,0.0174560740550902,5.021039643524537
2024-10-15,4.990090909090909,-0.03213876127832116,5.071072817368237
2024-11-15,4.629314285714285,-0.07229860736993055,4.92506562049062
2024-12-15,5.044246381578947,0.08963143788813643,4.887883858794713
