date,usdprice,inflation_rate,moving_average
2020-01-15,0.40371666666666667,,0.40371666666666667
2020-02-15,0.415265,0.028605044792139767,0.40949083333333336
2020-03-15,0.45988181818181817,0.10744179784431185,0.42628782828282824
2020-04-15,0.48001785714285716,0.04378524691549779,0.4517215584415584
2020-05-15,0.5686047619047618,0.18454918591818248,0.5028348124098124
2020-06-15,0.5005768762677485,-0.11964002096839221,0.5163998317717892
2020-07-15,0.4690785714285714,-0.06292401094118716,0.5127534032003606
2020-08-15,0.4900285714285714,0.04466202737890401,0.48656133970829707
2020-09-15,0.4488742063492064,-0.08398360315886988,0.4693271164021164
2020-10-15,0.5436375,0.21111325246670898,0.4941800925925926
2020-11-15,0.6083,0.11894414936423625,0.5336039021164022
2020-12-15,0.5047,-0.1703107019562714,0.5522125
2021-01-15,0.4043125274725275,-0.19890523583806718,0.5057708424908425
2021-02-15,0.42192,0.04354916390432373,0.44364417582417587
2021-03-15,0.4548916666666667,0.07814672607761342,0.42704139804639807
2021-04-15,0.4933375,0.08451645996299484,0.45671638888888894
2021-05-15,0.49426363636363635,0.0018772875843340309,0.4808309343434343
2021-06-15,0.509689236111111,0.031209254763232996,0.4990967908249158
2021-07-15,0.4532754464285714,-0.11068271740045443,0.48574277296777296
2021-08-15,0.44984,-0.007579158446899825,0.47093489417989415
2021-09-15,0.4948875,0.10014116130179618,0.4660009821428572
2021-10-15,0.5097888888888888,0.030110659268801188,0.4848387962962963
2021-11-15,0.5285705882352941,0.03684211201099519,0.511082325708061
2021-12-15,0.5330340909090909,0.008444477943237105,0.5237978560110913
2022-01-15,0.4955857142857143,-0.07025512488236607,0.5190634644766998
2022-02-15,0.5455666666666666,0.10085228637590915,0.5247288239538239
2022-03-15,0.580825,0.0646269933402579,0.540659126984127
2022-04-15,0.6056,0.04265484440235867,0.5773305555555556
2022-05-15,0.6069348837209302,0.0022042333568859096,0.5977866279069768
2022-06-15,0.5881000000000001,-0.03103279153351557,0.6002116279069768
2022-07-15,0.59537,0.012361843223941404,0.5968016279069768
2022-08-15,0.5486941176470588,-0.07839810933191327,0.5773880392156863
2022-09-15,0.5301435064935065,-0.03380865687626111,0.5580692080468551
2022-10-15,0.5197882352941177,-0.019532958666005462,0.5328752864782277
2022-11-15,0.5360557692307693,0.031296464275392344,0.5286625036727978
2022-12-15,0.5935166666666666,0.10719201384279975,0.5497868903971845
2023-01-15,0.5974571428571428,0.006639200568042902,0.5756765262515262
2023-02-15,0.552305,-0.07557386064750593,0.5810929365079365
2023-03-15,0.6103999999999999,0.10518644589493098,0.5867207142857143
2023-04-15,0.716890909090909,0.17446086024067675,0.6265319696969697
2023-05-15,0.6899312500000001,-0.037606362068527965,0.6724073863636364
2023-06-15,0.569900892857143,-0.17397437374065483,0.6589076839826841
2023-07-15,0.542625,-0.04786076526463734,0.6008190476190477
2023-08-15,0.5852818181818181,0.07861196624154454,0.5659359036796537
2023-09-15,0.6102083333333332,0.04258891080701854,0.5793717171717171
2023-10-15,0.57,-0.06589279617616928,0.5884967171717171
2023-11-15,0.6271,0.10017543859649125,0.6024361111111111
2023-12-15,0.5468500000000001,-0.1279700207303459,0.5813166666666666
2024-01-15,0.5839035714285714,0.06775819955851037,0.5859511904761905
2024-02-15,0.5363175,-0.08149645550574025,0.5556903571428572
2024-03-15,0.59155,0.10298470588783704,0.5705903571428571
2024-04-15,0.6529345454545454,0.10376898901960185,0.5936006818181818
2024-05-15,0.6821398395721925,0.04472928308199031,0.6422081283422459
2024-06-15,0.771190909090909,0.1305466479931232,0.7020884313725491
2024-07-15,0.691,-0.10398321368367691,0.7147769162210338
2024-08-15,0.6548942857142857,-0.052251395493074226,0.7056950649350648
2024-09-15,0.6207666666666667,-0.05211164579088723,0.6555536507936508
2024-10-15,0.6188,-0.003168125436288416,0.6314869841269841
2024-11-15,0.5866571428571428,-0.05194385446486305,0.6087412698412699
2024-12-15,0.5660666666666667,-0.03509797236968104,0.5905079365079365
