date,usdprice,inflation_rate,moving_average
2020-01-15,3.2656833333333335,,3.2656833333333335
2020-02-15,3.243476923076923,-0.006799927607721856,3.254580128205128
2020-03-15,3.14192375,-0.03130997244172917,3.217028002136752
2020-04-15,3.3660285714285716,0.0713272629320083,3.250476414835165
2020-05-15,2.9931583333333336,-0.11077453152365513,3.1670368849206354
2020-06-15,3.4507767857142855,0.15288815405609513,3.269987896825397
2020-07-15,3.4947783783783786,0.012751213827058683,3.312904499141999
2020-08-15,3.41111752265861,-0.023938815759352416,3.4522242289170912
2020-09-15,3.3078780357142854,-0.030265590750992444,3.4045913122504246
2020-10-15,3.2408241379310345,-0.020270970410422584,3.3199398987679767
2020-11-15,3.4412122807017544,0.06183246428750966,3.3299714847823583
2020-12-15,3.5569396825396824,0.033629835185386536,3.4129920337241573
2021-01-15,3.2749502392344496,-0.0792786688763556,3.4243674008252953
2021-02-15,3.2552192982456143,-0.006024806347423306,3.362369740006582
2021-03-15,3.2871940476190478,0.009822609920832726,3.272454528366371
2021-04-15,3.4057564685314685,0.036067971405064014,3.3160566047987103
2021-05-15,3.2077666666666667,-0.058133869433762864,3.300239060939061
2021-06-15,3.4062675925925925,0.06188134816308111,3.339930242596909
2021-07-15,3.486904046242775,0.023672965044067018,3.3669794351673445
2021-08-15,3.442137037037037,-0.012838612308238129,3.445102891957468
2021-09-15,3.4347251282051285,-0.002153286970320245,3.4545887371616466
2021-10-15,3.6397500000000003,0.05969178439091305,3.505537388414055
2021-11-15,3.5052999438202246,-0.03693936566516265,3.5265916906751174
2021-12-15,3.5792790903141363,0.021104940427233654,3.5747763447114536
2022-01-15,3.623883395989975,0.012461812714337439,3.5694874767081117
2022-02-15,3.8344185314685313,0.058096553468449,3.679193672590881
2022-03-15,3.7963999999999998,-0.009915070865769815,3.751567309152835
2022-04-15,3.8547005882352945,0.015356808617452034,3.8285063732346085
2022-05-15,3.924415277777778,0.018085630244604634,3.858505288671024
2022-06-15,3.8314,-0.023701690874684544,3.8701719553376908
2022-07-15,3.9322888888888885,0.02633212112775718,3.896034722222222
2022-08-15,3.842941729323308,-0.022721412920103767,3.868876872737399
2022-09-15,4.0736196428571425,0.060026388579785595,3.9496167536897797
2022-10-15,3.8454882352941175,-0.05600213754935124,3.9206832024915226
2022-11-15,3.8090133333333336,-0.009485115992818538,3.909373737161531
2022-12-15,3.947416666666667,0.036335743989694524,3.8673060784313726
2023-01-15,3.981977862926547,0.008755396042106955,3.9128026209755156
2023-02-15,3.9148259259259257,-0.01686396542427493,3.948073485173046
2023-03-15,3.890125,-0.0063095847410082895,3.9289762629508242
2023-04-15,4.0940111111111115,0.05241119786924875,3.966320679012346
2023-05-15,3.7376691176470587,-0.08703982079993478,3.9072684095860564
2023-06-15,3.9108558823529416,0.046335499279001935,3.9141787037037035
2023-07-15,3.9234272727272725,0.003214485716811266,3.8573174242424244
2023-08-15,3.9493348684210527,0.006603307234435141,3.9278726745004224
2023-09-15,3.978241666666667,0.007319409269837651,3.9503346026049972
2023-10-15,4.057917647058823,0.020027938739809237,3.9951647273821806
2023-11-15,4.236819373345101,0.04408707663546241,4.090992895690197
2023-12-15,4.029660990338164,-0.04889478751683929,4.108132670247363
2024-01-15,4.208635411764706,0.04441426260314829,4.158371925149324
2024-02-15,4.000645454545455,-0.049419808766956064,4.0796472855494414
2024-03-15,4.1362,0.033883168852298695,4.115160288770054
2024-04-15,4.122166666666667,-0.0033928082136581716,4.086337373737374
2024-05-15,3.9895750000000003,-0.03216552783730231,4.082647222222222
2024-06-15,4.105418,0.029036426185746533,4.072386555555556
2024-07-15,4.37962,0.06679027567960194,4.158204333333334
2024-08-15,4.2728586538461535,-0.024376851451460735,4.252632217948718
2024-09-15,4.127133333333333,-0.034104877394352306,4.259870662393162
2024-10-15,4.260897368421053,0.03241088287779714,4.220296451866846
2024-11-15,4.372592307692307,0.02621394734805471,4.253541003148897
2024-12-15,4.172833333333333,-0.04568433558453555,4.268774336482231
