date,usdprice,inflation_rate,moving_average
2020-01-15,0.7103789473684211,,0.7103789473684211
2020-02-15,0.706264705882353,-0.005791615167241582,0.708321826625387
2020-03-15,0.7000105263157894,-0.008855291103284202,0.7055513931888545
2020-04-15,0.696595,-0.0048792499360911235,0.7009567440660475
2020-05-15,0.7153852941176471,0.02697448893208687,0.7039969401444788
2020-06-15,0.6933444444444444,-0.030809760634495142,0.7017749128540305
2020-07-15,0.6382026315789474,-0.07953018634148057,0.6823107900470129
2020-08-15,0.6611032236842105,0.03588294841186368,0.6642167665692008
2020-09-15,0.6584361111111111,-0.004034336057591736,0.6525806554580896
2020-10-15,0.6521047752808988,-0.009615717794590806,0.6572147033587402
2020-11-15,0.6837,0.04845114760199576,0.66474696213067
2020-12-15,0.6918760416666667,0.011958522256350301,0.6758936056491885
2021-01-15,0.7317975,0.0577003045764759,0.7024578472222222
2021-02-15,0.7557631578947369,0.03274902947159153,0.7264788998538011
2021-03-15,0.7265483333333334,-0.03865605812644368,0.7380363304093568
2021-04-15,0.7174533333333333,-0.012518093542755904,0.7332549415204679
2021-05-15,0.7255333333333334,0.011262056533293707,0.7231783333333333
2021-06-15,0.7331,0.010429109620508914,0.7253622222222221
2021-07-15,0.6695774999999999,-0.08664916109671261,0.709403611111111
2021-08-15,0.7102533333333334,0.0607485068320448,0.7043102777777778
2021-09-15,0.69716,-0.018434736901387416,0.6923302777777778
2021-10-15,0.6769,-0.02906076080096398,0.6947711111111111
2021-11-15,0.7282375,0.07584207416161926,0.7007658333333332
2021-12-15,0.6514000000000001,-0.10551159477505612,0.6855125000000001
2022-01-15,0.7594666666666667,0.16589908914133655,0.7130347222222223
2022-02-15,0.75446875,-0.006580824262640506,0.7217784722222222
2022-03-15,0.7500549999999999,-0.005850142898562893,0.7546634722222222
2022-04-15,0.7706785714285714,0.02749607885897909,0.7584007738095239
2022-05-15,0.7444111111111111,-0.0340835483057087,0.7550482275132274
2022-06-15,0.7517383333333334,0.009842978043792971,0.7556093386243387
2022-07-15,0.7683,0.022031158891724134,0.7548164814814816
2022-08-15,0.7747,0.008330079396069445,0.7649127777777779
2022-09-15,0.7724,-0.0029688911836841525,0.7717999999999999
2022-10-15,0.7454125,-0.03493979803210767,0.7641708333333334
2022-11-15,0.7700882352941176,0.033103463242322384,0.7626335784313726
2022-12-15,0.7687117647058823,-0.0017874193178780695,0.7614041666666665
2023-01-15,0.8225,0.06997191634591116,0.7871
2023-02-15,0.8354,0.01568389057750763,0.8088705882352941
2023-03-15,0.8024764705882352,-0.039410497260910726,0.8201254901960784
2023-04-15,0.9366972222222223,0.16725817709720503,0.8581912309368191
2023-05-15,0.8793794117647059,-0.06119139578692834,0.8728510348583879
2023-06-15,0.7863117647058824,-0.10583332497182174,0.8674627995642702
2023-07-15,0.8997411764705883,0.1442550103611051,0.8551441176470589
2023-08-15,0.8859535087719299,-0.015324037689086523,0.8573354833161334
2023-09-15,0.879,-0.007848615873273679,0.8882315617475061
2023-10-15,0.8982666666666667,0.021918847174819955,0.8877400584795322
2023-11-15,1.0087,0.12294047795754781,0.9286555555555555
2023-12-15,0.9065,-0.10131852879944481,0.9378222222222222
2024-01-15,1.0017,0.10501930501930512,0.9723
2024-02-15,0.9175774999999999,-0.0839797344514327,0.9419258333333334
2024-03-15,0.9077999999999999,-0.01065577567017495,0.9423591666666665
2024-04-15,1.0177340909090908,0.12109946123495363,0.9477038636363636
2024-05-15,0.9211,-0.09495023481307618,0.9488780303030303
2024-06-15,0.89865,-0.02437303224405607,0.9458280303030303
2024-07-15,0.9056500000000001,0.007789461970733935,0.9084666666666666
2024-08-15,0.9212,0.017169988406117165,0.9085000000000001
2024-09-15,0.9182,-0.0032566217976552903,0.9150166666666667
2024-10-15,0.9185,0.0003267262034414298,0.9193000000000001
2024-11-15,0.8875187499999999,-0.03373026673924884,0.9080729166666667
2024-12-15,0.9056,0.020372809025161587,0.9038729166666667
