date,usdprice,inflation_rate,moving_average
2020-01-15,1.412922619047619,,1.412922619047619
2020-02-15,1.3769333333333333,-0.025471519267307174,1.394927976190476
2020-03-15,1.34295,-0.02468044930764013,1.377601984126984
2020-04-15,1.4683636363636365,0.09338667587299332,1.3960823232323234
2020-05-15,1.3749666666666667,-0.06360615816410775,1.3954267676767678
2020-06-15,1.3793833333333334,0.0032121990836142533,1.407571212121212
2020-07-15,1.3568133333333334,-0.016362384157171617,1.370387777777778
2020-08-15,1.3938875,0.027324441583710835,1.3766947222222221
2020-09-15,1.3965455882352942,0.0019069603790078382,1.3824154738562093
2020-10-15,1.3924722222222221,-0.0029167440342704465,1.3943017701525056
2020-11-15,1.4251,0.023431546609747,1.404705936819172
2020-12-15,1.5314611111111112,0.07463413873490365,1.4496777777777776
2021-01-15,1.5845600000000002,0.03467204521462808,1.5137070370370374
2021-02-15,1.6861153846153847,0.06409058957400449,1.6007121652421654
2021-03-15,1.67244,-0.008110586464107339,1.6477051282051283
2021-04-15,1.807355,0.08066956064193631,1.7219701282051283
2021-05-15,1.8388566666666666,0.017429706209718843,1.772883888888889
2021-06-15,1.888975,0.02725516036232678,1.8450622222222222
2021-07-15,1.9718,0.04384653052581422,1.8998772222222222
2021-08-15,1.9105271428571429,-0.03107458015156561,1.9237673809523812
2021-09-15,1.9618,0.026837021046547394,1.948042380952381
2021-10-15,2.0010652173913046,0.020014893154911118,1.957797453416149
2021-11-15,1.9732499999999997,-0.013900205325424797,1.978705072463768
2021-12-15,1.9576892857142858,-0.007885830120721637,1.97733483436853
2022-01-15,2.096970476190476,0.07114570810217824,2.009303253968254
2022-02-15,2.0913933333333334,-0.0026596191603396324,2.048684365079365
2022-03-15,2.235958823529412,0.06912400833068788,2.141440877684407
2022-04-15,2.2477186274509804,0.005259400932529745,2.1916902614379086
2022-05-15,2.3041964285714287,0.025126722015244685,2.262624626517274
2022-06-15,2.355092857142857,0.022088580617661835,2.3023359710550886
2022-07-15,2.3375266666666668,-0.007458810136896754,2.3322719841269843
2022-08-15,2.278072142857143,-0.025434800234517385,2.323563888888889
2022-09-15,2.2682541025641028,-0.004309802182439371,2.2946176373626375
2022-10-15,2.1804437500000002,-0.03871274936297442,2.2422566651404154
2022-11-15,2.1702,-0.004698011585944517,2.2062992841880344
2022-12-15,2.1666561403508773,-0.0016329645420342098,2.1724332967836255
2023-01-15,2.16910375,0.0011296714801853902,2.1686532967836256
2023-02-15,2.1540490384615385,-0.0069405216502260725,2.163269642937472
2023-03-15,2.074707692307692,-0.03683358397936631,2.13262016025641
2023-04-15,2.0743777777777774,-0.00015901735513779158,2.101044836182336
2023-05-15,2.0452457264957267,-0.014043754032719735,2.0647770655270654
2023-06-15,2.0116092592592594,-0.016446174071268804,2.043744254510921
2023-07-15,1.9644784759358291,-0.023429392714559905,2.0071111538969384
2023-08-15,1.88983,-0.03799913149991041,1.9553059117316962
2023-09-15,1.9243272727272727,0.018254167161740886,1.9262119162210338
2023-10-15,1.8566685714285716,-0.03515966450073282,1.8902752813852814
2023-11-15,1.8563272727272726,-0.00018382316938581056,1.8791077056277057
2023-12-15,1.8474305555555557,-0.004792644757433351,1.8534754665704665
2024-01-15,1.7952466666666667,-0.028246739089576423,1.8330014983164984
2024-02-15,1.8043473577235773,0.0050693262524244,1.8156748599819332
2024-03-15,1.7992249999999999,-0.002838897788527861,1.7996063414634147
2024-04-15,1.7590055555555555,-0.02235376033817027,1.787525971093044
2024-05-15,1.7739686147186147,0.008506544573324781,1.7773997234247234
2024-06-15,1.7293818181818181,-0.025133926365359494,1.754118662818663
2024-07-15,1.7427236363636363,0.007714790361243118,1.7486913564213564
2024-08-15,1.7847245989304814,0.024100759116622905,1.7522766844919786
2024-09-15,1.8247454545454547,0.022424107136169047,1.7840645632798573
2024-10-15,1.799633971291866,-0.013761636282493939,1.8030346749226007
2024-11-15,1.760625,-0.02167605852864818,1.795001475279107
2024-12-15,1.7752,0.00827831025914083,1.7784863237639552
